Planet Name,Global ESI,Long-term Stability,Atmospheric Retention,Habitability Index,Rank,Habitability_Category
Kepler-251 d,0.4024740169722722,1.0,0.0301829513194498,0.5072735987500261,1353.0,Non-Habitable
Kepler-1413 b,0.4042302601583882,1.0,0.025718158232963,0.5072587617257868,1354.0,Non-Habitable
Kepler-1419 b,0.4022886865804011,1.0,0.0305498622909449,0.5072543157483895,1355.0,Non-Habitable
HD 65216 b,0.3737784696144487,0.999950738356683,0.1018667324958211,0.5072478028133934,1356.0,Non-Habitable
HD 8574 b,0.3639337511090514,0.9999680255795363,0.1256898029489359,0.5070952438181738,1357.0,Non-Habitable
HD 10180 f,0.39861510579338,0.9999917742858344,0.0384665126205133,0.506998387706543,1358.0,Non-Habitable
K2-244 b,0.4036933619398687,0.9999999999943856,0.0253190372932205,0.5069104884268941,1359.0,Non-Habitable
HIP 90988 b,0.3626475158566496,0.9999845513063234,0.1278313924192413,0.50688540180407,1360.0,Non-Habitable
K2-138 g,0.4050592795329719,0.9999980879422776,0.0214173413222522,0.5068125344136197,1361.0,Non-Habitable
Kepler-1774 b,0.4008466891283679,1.0,0.0317401518720881,0.5067713749386016,1362.0,Non-Habitable
Kepler-218 c,0.4007382018473984,1.0,0.0316210818875522,0.5066933173012097,1363.0,Non-Habitable
Kepler-1968 b,0.4037030398037021,1.0,0.023893801401242,0.5066302801820994,1364.0,Non-Habitable
TYC 1422-614-1 c,0.2994989275187026,0.9999907779039926,0.2842040412707418,0.5065875053846974,1365.0,Non-Habitable
HD 9174 b,0.3754979830905746,0.9999629769868316,0.0938364875171861,0.506505182144774,1366.0,Non-Habitable
Kepler-281 d,0.3967770530580643,1.0,0.0402946274697107,0.5064474520229743,1367.0,Non-Habitable
K2-321 b,0.402214738833234,0.999999999999127,0.026381874271152,0.5063837442705855,1368.0,Non-Habitable
Kepler-1577 b,0.4047882892043939,1.0,0.019891104763379,0.5063723655548727,1369.0,Non-Habitable
7 CMa b,0.364593326025556,0.999985207623375,0.1200994327733835,0.5063121118544672,1370.0,Non-Habitable
Kepler-172 e,0.4005571872414332,1.0,0.0301282271854592,0.5063042390578084,1371.0,Non-Habitable
HD 132563 b,0.3687929337765384,0.999919166421249,0.1094065940017608,0.5062535356149961,1372.0,Non-Habitable
TOI-2076 d,0.3996500858905093,0.9999999999936516,0.0319614579911875,0.5062173345415877,1373.0,Non-Habitable
HD 72490 b,0.3655688880248165,0.9999673075574628,0.1170777495028661,0.5061901861802204,1374.0,Non-Habitable
K2-122 b,0.4041657927883442,0.9999989015103706,0.0205324807437666,0.5061890629960366,1375.0,Non-Habitable
Kepler-306 d,0.4007556132687249,1.0,0.0288615894846775,0.506150124531298,1376.0,Non-Habitable
Kepler-102 d,0.4009429310209961,0.9999988881091618,0.0280902687440291,0.5060891856920525,1377.0,Non-Habitable
TOI-2010 b,0.3694573462267017,0.9999836006002216,0.1064752996892725,0.5060188132312718,1378.0,Non-Habitable
HD 21693 c,0.3975283806229773,0.9999974613993016,0.0358080624873772,0.5059250412287546,1379.0,Non-Habitable
Kepler-949 c,0.3994495030714983,1.0,0.0309661451324776,0.5059179805622447,1380.0,Non-Habitable
Kepler-32 e,0.4022548046386477,1.0,0.0238851261298899,0.5059044275453018,1381.0,Non-Habitable
TOI-4342 b,0.4004561359687226,0.9999999999987348,0.0279397206407263,0.5058160121121269,1382.0,Non-Habitable
Kepler-600 b,0.3993143274072748,1.0,0.0306865874533653,0.5057944811943105,1383.0,Non-Habitable
BD+63 1405 b,0.2893437662549447,0.9997457753095768,0.3053791524637831,0.505671446213102,1384.0,Non-Habitable
Kepler-1527 b,0.396357353904222,1.0,0.0371211145241316,0.5056028998569373,1385.0,Non-Habitable
Kepler-1265 b,0.4019779039886237,1.0,0.0229392715208675,0.5055768062984853,1386.0,Non-Habitable
Kepler-1049 b,0.4047063671050545,1.0,0.0158626294080975,0.5055257094341468,1387.0,Non-Habitable
Kepler-165 c,0.3999284564634486,1.0,0.0277525127656623,0.5055147307848568,1388.0,Non-Habitable
Kepler-1113 b,0.3988481607102251,1.0,0.03032637032952,0.5054893544210165,1389.0,Non-Habitable
Kepler-415 c,0.4001323958814773,1.0,0.0266884903051108,0.5054038960017608,1390.0,Non-Habitable
Kepler-1491 c,0.3993084293622274,1.0,0.0287323038192418,0.505400675444962,1391.0,Non-Habitable
K2-59 c,0.3994825969489275,0.9999999999971372,0.0280756809645914,0.5053564346665232,1392.0,Non-Habitable
Kepler-1047 b,0.3998551704637414,1.0,0.0270824809520055,0.5053440814222718,1393.0,Non-Habitable
Kepler-417 b,0.3954603688837662,1.0,0.0379942641973868,0.5053290372813605,1394.0,Non-Habitable
HD 85390 b,0.3936910698842764,0.9999037261418936,0.0420291241355589,0.505222477611818,1395.0,Non-Habitable
Kepler-154 b,0.3992142183294841,1.0,0.0278937163967115,0.5051858524440843,1396.0,Non-Habitable
Kepler-978 b,0.3978789051204804,1.0,0.0310447700749628,0.5051484065752327,1397.0,Non-Habitable
Kepler-1615 b,0.3994986177076483,1.0,0.0269356508996094,0.505136439033746,1398.0,Non-Habitable
HIP 79431 b,0.3576690804231812,0.9999853590811562,0.1312404809044754,0.5050782441168326,1399.0,Non-Habitable
Kepler-1404 b,0.3994814922659178,1.0,0.0266844073827509,0.5050776276095091,1400.0,Non-Habitable
Kepler-543 b,0.3985083906462892,1.0,0.0289851561197859,0.5050512265471018,1401.0,Non-Habitable
Kepler-1811 b,0.3963399580014361,1.0,0.0341206090081141,0.5049941008023409,1402.0,Non-Habitable
HD 23472 e,0.403489517092865,0.9999993324638536,0.0161914404621756,0.5049828463780236,1403.0,Non-Habitable
Kepler-1726 b,0.3983553437649349,1.0,0.0290207136902772,0.5049818146205228,1404.0,Non-Habitable
Kepler-1192 b,0.3983704832370318,1.0,0.0283606890269186,0.5048573794238995,1405.0,Non-Habitable
HD 15337 c,0.3967765502376996,0.9999991108867292,0.0322237136679799,0.5048327511184645,1406.0,Non-Habitable
Kepler-649 b,0.3984615968792799,1.0,0.0278889278244653,0.504808584004533,1407.0,Non-Habitable
Kepler-47 d,0.3974941607923363,0.999997646682654,0.0301127606851725,0.5047689265379988,1408.0,Non-Habitable
Kepler-221 e,0.3975981247954633,1.0,0.0295447877634869,0.504708019950429,1409.0,Non-Habitable
Kepler-169 e,0.3983064563133692,1.0,0.0276168762810884,0.5046766034129023,1410.0,Non-Habitable
HD 154857 c,0.3505554330426093,0.999954899238504,0.1468057550105145,0.5046253372949587,1411.0,Non-Habitable
Kepler-563 b,0.3966298039693843,1.0,0.0314304952085855,0.5046010010264093,1412.0,Non-Habitable
TOI-444 b,0.3968111502972392,0.9999999999949,0.0301464794766435,0.5044348710424184,1413.0,Non-Habitable
Kepler-511 b,0.3920326387827189,1.0,0.0413239457677918,0.5042811085449178,1414.0,Non-Habitable
omi UMa b,0.340724297283843,0.999922874472352,0.1693501865870698,0.5042090483010411,1415.0,Non-Habitable
Kepler-1233 b,0.3965990638324838,1.0,0.0294146550542218,0.5041824629270862,1416.0,Non-Habitable
Kepler-924 b,0.3957880968034445,1.0,0.0313420205951468,0.5041624525207516,1417.0,Non-Habitable
K2-65 b,0.3982555925076683,0.9999999999966048,0.0243231558481662,0.5039924274224488,1418.0,Non-Habitable
HD 128311 b,0.3599978624256089,0.9999539383230258,0.1198767051583346,0.5039604537413791,1419.0,Non-Habitable
Kepler-1242 b,0.3967434763008761,1.0,0.0278779378307472,0.5039473257165875,1420.0,Non-Habitable
Kepler-849 b,0.390544808689762,1.0,0.0431975028500853,0.5039119049148981,1421.0,Non-Habitable
Kepler-1400 b,0.3979098317230484,1.0,0.024571197156361,0.5038691552927964,1422.0,Non-Habitable
Kepler-159 b,0.3963043456631262,1.0,0.0284412536450105,0.5038404235605652,1423.0,Non-Habitable
Kepler-93 c,0.3438793709690733,0.9999999995991904,0.1590252745045674,0.5037447402652072,1424.0,Non-Habitable
TOI-2589 b,0.3388976406928577,0.9999780386217342,0.1712979453814882,0.5037018210092468,1425.0,Non-Habitable
Kepler-19 d,0.3921059906807877,0.9999978732299776,0.0378955002633144,0.50363145736205,1426.0,Non-Habitable
Kepler-903 c,0.3956208453785276,1.0,0.02910089439434,0.5036306015681318,1427.0,Non-Habitable
HD 128311 c,0.335210762450742,0.9999612015650636,0.179713304703125,0.5035364026355151,1428.0,Non-Habitable
Kepler-1329 b,0.3956327060561603,1.0,0.0274457914171801,0.5033055113115161,1429.0,Non-Habitable
Kepler-274 c,0.3962409129598703,1.0,0.0257624103148166,0.5032729385428986,1430.0,Non-Habitable
HD 205739 b,0.3650716372120119,0.9999660734570238,0.1029449102910034,0.5031146227013138,1431.0,Non-Habitable
Kepler-711 b,0.3931919944174279,1.0,0.0325800998189911,0.5031120171725122,1432.0,Non-Habitable
Kepler-331 b,0.3958425999262262,1.0,0.0256661239916961,0.5030545247614523,1433.0,Non-Habitable
HD 219077 b,0.2893939336280257,0.999360780849005,0.2926659143926166,0.5030383839472377,1434.0,Non-Habitable
TOI-1260 c,0.3907069555274311,1.0,0.0382915294943038,0.5030117836625763,1435.0,Non-Habitable
HD 137388 b,0.3864358655905605,0.9999550675249276,0.0482468927399089,0.5028538316007403,1436.0,Non-Habitable
Kepler-169 d,0.3966902943551383,1.0,0.0223085740520582,0.5028068619879809,1437.0,Non-Habitable
HD 219828 c,0.2529063548668606,0.9993566091688052,0.3825969874784755,0.502779557679767,1438.0,Non-Habitable
Kepler-197 e,0.3995349024265895,0.9999912603250732,0.0149990539152873,0.5027646400938742,1439.0,Non-Habitable
TYC 3318-01333-1 b,0.3400582914014432,0.9999805668447698,0.1633850243389133,0.5027003206219353,1440.0,Non-Habitable
Kepler-902 b,0.3936709022134129,1.0,0.0291389781983894,0.5026632467463843,1441.0,Non-Habitable
Kepler-1388 c,0.3941070131245114,1.0,0.0278609138175872,0.5026256893257731,1442.0,Non-Habitable
HD 62364 b,0.2390680425382388,0.9994764819723168,0.415463470720166,0.5024696600048476,1443.0,Non-Habitable
Kepler-152 b,0.3927460993937372,1.0,0.0302036945876353,0.5024137886143957,1444.0,Non-Habitable
EPIC 206042996 b,0.3947540974091817,0.9999999999988488,0.0249793576945955,0.5023729202431647,1445.0,Non-Habitable
Kepler-305 d,0.3917519540549258,1.0,0.0321875423619172,0.5023134854998463,1446.0,Non-Habitable
Kepler-768 b,0.3943762144520376,1.0,0.0254959797607164,0.5022873031781621,1447.0,Non-Habitable
Kepler-85 e,0.3997378546299316,1.0,0.0120863602366978,0.5022861993623053,1448.0,Non-Habitable
Kepler-241 b,0.3932068066357478,1.0,0.0281946915762026,0.5022423416331144,1449.0,Non-Habitable
HD 98736 b,0.3488295786561923,0.9999409224900782,0.1389402126316341,0.5021851086014464,1450.0,Non-Habitable
HD 177830 b,0.3584660063164774,0.9999840127897682,0.1143707442798886,0.5021023558511469,1451.0,Non-Habitable
K2-32 d,0.3940500784541583,0.999998708261461,0.0248076799694945,0.5019861876994164,1452.0,Non-Habitable
Kepler-966 b,0.3898261296238802,1.0,0.0351196624057581,0.5019369972930917,1453.0,Non-Habitable
Kepler-432 c,0.3489140587109103,0.9999177836828642,0.1373907405697128,0.501910512574257,1454.0,Non-Habitable
Kepler-1723 b,0.3915857943731136,1.0,0.0305584474797149,0.5019045866824998,1455.0,Non-Habitable
HD 202696 c,0.355648799936709,0.9999908037079108,0.1203749078262808,0.501896622645984,1456.0,Non-Habitable
TOI-1693 b,0.3941635472119624,0.9999999999996428,0.0232597493470253,0.5017337234752791,1457.0,Non-Habitable
Kepler-263 b,0.3915840980450888,1.0,0.0296910817368485,0.5017302653699142,1458.0,Non-Habitable
K2-274 b,0.3926493323202212,0.9999999999968529,0.0269887304787779,0.5017224122549221,1459.0,Non-Habitable
Kepler-738 b,0.3917959921900404,1.0,0.0289414139782102,0.5016862788906623,1460.0,Non-Habitable
HD 175607 b,0.3910192500019214,0.9999974577316532,0.0308336229352727,0.5016755869075112,1461.0,Non-Habitable
Kepler-1077 b,0.3911130106025834,1.0,0.0301088672209252,0.5015782787454768,1462.0,Non-Habitable
Kepler-1685 b,0.3914216281124072,1.0,0.0292784853340822,0.5015665111230201,1463.0,Non-Habitable
Kepler-1302 b,0.3937374534055252,1.0,0.0233724675908468,0.501543220220932,1464.0,Non-Habitable
HD 70642 b,0.3301483190170368,0.9999185704068324,0.1824027007655436,0.5015302707836768,1465.0,Non-Habitable
Kepler-1194 b,0.3932901901917277,1.0,0.023880675790316,0.501421230253927,1466.0,Non-Habitable
Kepler-572 b,0.3908830895487231,1.0,0.0292996009144545,0.5013014649572525,1467.0,Non-Habitable
HD 82886 b,0.3487669734177012,0.9999844896013014,0.1345782563532596,0.501294484859893,1468.0,Non-Habitable
Kepler-396 c,0.3893130413365049,1.0,0.0331817004824019,0.5012928607647329,1469.0,Non-Habitable
bet Pic b,0.296289012070106,0.999851079417168,0.2652492958873421,0.5011496890376718,1470.0,Non-Habitable
Kepler-1519 b,0.385107516404881,1.0,0.0429572143866528,0.5011452010797711,1471.0,Non-Habitable
TOI-125 d,0.387124677205741,0.9999967722663974,0.0377932693504579,0.5011200241528814,1472.0,Non-Habitable
Kepler-1693 b,0.393220490297455,1.0,0.0225103811401157,0.5011123213767507,1473.0,Non-Habitable
Kepler-156 c,0.3904833609650737,1.0,0.0291682743677519,0.5010753353560873,1474.0,Non-Habitable
K2-120 b,0.391452344620175,0.9999984685935462,0.02663308620679,0.5010523301295093,1475.0,Non-Habitable
Kepler-687 b,0.3888856746156501,1.0,0.0330327390990893,0.501049385127643,1476.0,Non-Habitable
GJ 3473 b,0.3937253278225301,1.0,0.0208526819171465,0.5010332002946943,1477.0,Non-Habitable
Kepler-125 b,0.3907206754499546,1.0,0.0283468882093663,0.5010297153668506,1478.0,Non-Habitable
Kepler-1783 b,0.3928869652492756,1.0,0.0226964908915501,0.5009827808029478,1479.0,Non-Habitable
Kepler-1860 b,0.3939164415033985,1.0,0.0200186770271773,0.5009619561571347,1480.0,Non-Habitable
Kepler-222 d,0.388380845075944,1.0,0.0336100433390979,0.5009124312057915,1481.0,Non-Habitable
BD+55 362 b,0.3720241805591245,0.999970465732677,0.0744904254856364,0.5009013150964926,1482.0,Non-Habitable
Kepler-30 c,0.3498181312456857,0.9999995330051747,0.1298251070724733,0.50087394693889,1483.0,Non-Habitable
Kepler-651 b,0.3901208019694405,1.0,0.0283429142471155,0.5007289838341433,1484.0,Non-Habitable
Kepler-945 b,0.3895031831256923,1.0,0.0294914754741309,0.5006498866576723,1485.0,Non-Habitable
Kepler-47 c,0.3952150567909188,0.9999940528699848,0.015194438900767,0.5006446320366083,1486.0,Non-Habitable
Kepler-327 b,0.3935483448058666,1.0,0.0193233473559755,0.5006388418741284,1487.0,Non-Habitable
K2-344 b,0.39146828922985,0.9999999999993104,0.0243256766355071,0.5005992799418195,1488.0,Non-Habitable
Kepler-153 b,0.3888096965912271,1.0,0.0306933097001956,0.5005435102356527,1489.0,Non-Habitable
Kepler-112 c,0.3896822850574157,1.0,0.028489986133454,0.5005391397553987,1490.0,Non-Habitable
Kepler-345 c,0.3916905181888059,1.0,0.0233357627996591,0.5005124116543348,1491.0,Non-Habitable
Kepler-1052 b,0.388668508836784,1.0,0.0307468890620933,0.5004836322308106,1492.0,Non-Habitable
Kepler-733 b,0.3886496133764621,1.0,0.0302997868558538,0.5003847640594018,1493.0,Non-Habitable
Kepler-150 e,0.3881122120208285,1.0,0.0314879761423253,0.5003537012388793,1494.0,Non-Habitable
HD 20781 d,0.3878648905912497,0.9999974592957214,0.0319664013112858,0.5003249633465984,1495.0,Non-Habitable
HD 183263 c,0.2853745814062073,0.9999600551138036,0.2880390647322919,0.5002831201837032,1496.0,Non-Habitable
Kepler-879 b,0.3888300789078235,1.0,0.029236667828099,0.5002623730195316,1497.0,Non-Habitable
K2-206 b,0.3884357971798325,0.9999999999953204,0.0301866329906813,0.5002552251866488,1498.0,Non-Habitable
K2-172 b,0.3904824557159026,0.9999999999960266,0.0247925642646304,0.5001997407096853,1499.0,Non-Habitable
HD 134606 d,0.3823510538392112,0.99997495729732,0.0450757397284874,0.5001831620544991,1500.0,Non-Habitable
Kepler-341 d,0.3898803881019688,1.0,0.0257832793013975,0.5000968499112639,1501.0,Non-Habitable
Kepler-1451 b,0.3870521254772401,1.0,0.0323763011741282,0.5000013229734458,1502.0,Non-Habitable
Wolf 1061 d,0.3872970114086239,0.999963748299606,0.0317352110455346,0.4999846724033006,1503.0,Non-Habitable
HD 114729 b,0.36726568979947,0.9999771000042073,0.0801809467239825,0.4996621642457936,1504.0,Non-Habitable
K2-172 c,0.3864404440093898,0.9999999999917778,0.0318389574696001,0.4995880134961483,1505.0,Non-Habitable
Kepler-1822 b,0.3872582758774993,1.0,0.0295606576346405,0.4995412694656777,1506.0,Non-Habitable
HD 37605 b,0.3411529774275716,0.9999737982946976,0.1447037229434324,0.4995093727908816,1507.0,Non-Habitable
Kepler-1134 b,0.3870949471947432,1.0,0.0295222358830521,0.499451920773982,1508.0,Non-Habitable
Kepler-1886 b,0.3870200216592727,1.0,0.0292635682658843,0.4993627244828131,1509.0,Non-Habitable
HD 22532 b,0.3474849131485363,0.999992006394884,0.1280072929532639,0.4993415170833861,1510.0,Non-Habitable
Kepler-580 b,0.386832674135129,1.0,0.0292231961899146,0.4992609763055474,1511.0,Non-Habitable
HD 142 b,0.3593451647273742,0.9999769781367888,0.0979602911894195,0.4992577340426076,1512.0,Non-Habitable
K2-32 c,0.3867301125061713,0.9999990487511744,0.0284749384372868,0.4990597585658953,1513.0,Non-Habitable
K2-195 c,0.3862433760481917,0.9999999999919688,0.0292487659086099,0.4989714412034085,1514.0,Non-Habitable
Kepler-869 b,0.3845751188403368,1.0,0.0332800147748117,0.4989435623751308,1515.0,Non-Habitable
Kepler-1769 b,0.3832098953794917,1.0,0.0360729532547415,0.4988195383406941,1516.0,Non-Habitable
K2-52 b,0.0714981304618447,0.9999999999986806,0.8151804958322447,0.4987851643969755,1517.0,Non-Habitable
Kepler-595 b,0.3821879389649474,1.0,0.0383279011824285,0.4987595497189594,1518.0,Non-Habitable
Kepler-1241 b,0.3856196226817134,1.0,0.0294652181274194,0.4987028549663405,1519.0,Non-Habitable
Kepler-163 c,0.3862794863818234,1.0,0.027809197648269,0.4987015827205655,1520.0,Non-Habitable
HD 114082 b,0.2903420161019777,0.9999716990618032,0.2676724144151763,0.498697000652565,1521.0,Non-Habitable
HD 116029 c,0.357804158357692,0.9999892555768718,0.0987389897535974,0.498646653802627,1522.0,Non-Habitable
HD 110067 d,0.3848903118206708,0.9999999999947148,0.0304202884599489,0.4985292136007396,1523.0,Non-Habitable
Kepler-589 b,0.38579275321031,1.0,0.0278456961284653,0.498465515830848,1524.0,Non-Habitable
Kepler-129 c,0.3677053951581511,0.999989061382473,0.073010574676362,0.4984515309290899,1525.0,Non-Habitable
Kepler-599 b,0.3847005224461817,1.0,0.0303536492958481,0.4984209910822604,1526.0,Non-Habitable
HD 141399 d,0.3580452053007553,0.9999783106847856,0.0969658531670514,0.4984092664892235,1527.0,Non-Habitable
Kepler-712 b,0.3836984906401173,1.0,0.0325152308223507,0.4983522914845288,1528.0,Non-Habitable
HD 1502 b,0.3381084950560305,0.9999945135821168,0.1461897385537486,0.4982905493134,1529.0,Non-Habitable
K2-275 c,0.3853958448004346,0.9999999999972504,0.0275744829205555,0.4982128189835035,1530.0,Non-Habitable
Kepler-1967 b,0.391818874483878,1.0,0.0113429263189699,0.498178022505733,1531.0,Non-Habitable
GJ 876 c,0.3664577679294374,0.9999953492115922,0.0742366877279319,0.4980748262737827,1532.0,Non-Habitable
K2-285 d,0.384774817769249,1.0,0.0283662146774569,0.4980606518201159,1533.0,Non-Habitable
K2-53 b,0.3843725904223194,0.999999999996774,0.0293330824700981,0.4980529117042115,1534.0,Non-Habitable
Kepler-569 b,0.3832427297136629,1.0,0.031567897968712,0.4979349444505739,1535.0,Non-Habitable
Kepler-126 d,0.3626777718091441,0.9999987434613712,0.082971438729297,0.4979327966888429,1536.0,Non-Habitable
K2-183 d,0.3846168843710802,0.9999999999937258,0.0279781301736888,0.4979040682183956,1537.0,Non-Habitable
Kepler-1687 b,0.3856936269148793,1.0,0.0246860132429248,0.4977840161060246,1538.0,Non-Habitable
HD 1690 b,0.2895455205482752,0.9998779362474932,0.2650976136941442,0.4977556638872144,1539.0,Non-Habitable
Kepler-1953 b,0.3860331084089324,1.0,0.0224413000187588,0.497504814208218,1540.0,Non-Habitable
Kepler-262 b,0.3856641150416459,1.0,0.0229026236508693,0.4974125822509968,1541.0,Non-Habitable
Kepler-1469 b,0.3826372217283489,1.0,0.0301765438149351,0.4973539196271615,1542.0,Non-Habitable
XO-2 S c,0.3534726474504397,0.9999898086190696,0.1027399994809633,0.4972812662071333,1543.0,Non-Habitable
K2-186 b,0.3818208681732428,0.9999999999879456,0.0316566047250607,0.4972417550280172,1544.0,Non-Habitable
Kepler-230 b,0.3802940549916713,1.0,0.0354051769671491,0.4972280628892655,1545.0,Non-Habitable
HD 11977 b,0.303929656403088,0.9998917357342196,0.2264715781963492,0.4972266645610797,1546.0,Non-Habitable
Kepler-1202 b,0.382090112200732,1.0,0.0307389830830994,0.4971928527169859,1547.0,Non-Habitable
HD 215152 c,0.386066498472029,1.0,0.0207815340454135,0.4971895560450972,1548.0,Non-Habitable
TOI-4010 e,0.3406266989789009,0.9999427545682752,0.1343659303461062,0.4971693619291542,1549.0,Non-Habitable
gam Lib c,0.3133791902486751,0.9999788702371436,0.2024007445700897,0.4971634051094986,1550.0,Non-Habitable
HD 69830 c,0.3810892876316287,0.9999966090285666,0.0326954507058886,0.497082716665562,1551.0,Non-Habitable
TOI-1749 c,0.3762389090331266,0.9999998819610978,0.0447539749675489,0.4970702140984024,1552.0,Non-Habitable
Kepler-344 b,0.3823336393723405,1.0,0.0293670999245097,0.4970402396710722,1553.0,Non-Habitable
Kepler-576 b,0.3810627670125418,1.0,0.0319637154060308,0.4969241265874771,1554.0,Non-Habitable
HD 15906 b,0.3826120634793888,0.9999986116370062,0.0277037130258605,0.4968463578359683,1555.0,Non-Habitable
HD 73534 b,0.3559860620812723,0.9999471664773444,0.0941173283959207,0.4968006466630236,1556.0,Non-Habitable
K2-319 b,0.3815441073137015,0.9999999999937936,0.0301274555695,0.4967975447688887,1557.0,Non-Habitable
HAT-P-2 c,0.2697975135390241,0.999534975700983,0.3101448177406911,0.4967882130279452,1558.0,Non-Habitable
